timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path
2024-08-26T00:00:00,192.168.1.89,192.168.1.33,HTTPS,allowed,benign,firewall,28452,SQLMap/1.6-dev,/login
2024-03-04T00:00:00,192.168.1.78,192.168.1.43,TCP,allowed,benign,ids,34106,curl/7.64.1,/
2024-05-08T00:00:00,192.168.1.245,192.168.1.142,UDP,blocked,benign,application,35062,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-10-30T00:00:00,221.93.148.50,192.168.1.44,HTTP,blocked,malicious,application,1959,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login?hydra
2024-10-22T00:00:00,192.168.1.54,192.168.1.197,HTTP,allowed,benign,ids,41201,SQLMap/1.6-dev,/dashboard
2024-11-24T00:00:00,236.1.154.83,192.168.1.63,HTTPS,blocked,benign,ids,10459,Nmap Scripting Engine,/api/v1/data
2024-09-04T00:00:00,192.168.1.88,192.168.1.156,TCP,blocked,benign,application,22734,Nmap Scripting Engine,/
2024-07-08T00:00:00,192.168.1.28,192.168.1.82,TCP,allowed,benign,ids,29564,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-19T00:00:00,192.168.1.243,192.168.1.99,HTTPS,blocked,benign,firewall,10566,curl/7.64.1,/admin/config
2024-06-09T00:00:00,192.168.1.41,192.168.1.128,SSH,blocked,benign,ids,32695,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/bin/bash
2024-07-20T00:00:00,192.168.1.248,192.168.1.62,TCP,blocked,benign,firewall,3412,curl/7.64.1,/
2024-11-01T00:00:00,55.139.34.186,192.168.1.173,ICMP,allowed,benign,firewall,47777,curl/7.64.1,/
2024-07-06T00:00:00,192.168.1.14,192.168.1.146,HTTP,blocked,benign,application,19013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login
2024-09-15T00:00:00,192.168.1.141,192.168.1.72,HTTPS,allowed,benign,firewall,6436,Nmap Scripting Engine,/auth
2024-06-22T00:00:00,192.168.1.94,192.168.1.194,TCP,blocked,benign,application,2738,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-03-11T00:00:00,245.200.237.136,192.168.1.133,ICMP,allowed,benign,ids,25852,SQLMap/1.6-dev,/
2024-10-30T00:00:00,192.168.1.213,192.168.1.131,HTTP,blocked,benign,ids,1190,curl/7.64.1,/dashboard
2024-12-10T00:00:00,192.168.1.107,192.168.1.150,UDP,allowed,benign,application,31202,curl/7.64.1,/
2024-01-27T00:00:00,192.168.1.44,192.168.1.135,HTTP,blocked,benign,firewall,44712,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-10-20T00:00:00,217.89.155.68,192.168.1.49,TCP,blocked,benign,ids,26994,SQLMap/1.6-dev,/
2024-02-01T00:00:00,21.22.188.125,192.168.1.54,HTTP,blocked,benign,application,30224,SQLMap/1.6-dev,/dashboard
2024-10-06T00:00:00,192.168.1.198,192.168.1.223,HTTPS,blocked,benign,application,31831,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-05-22T00:00:00,192.168.1.58,192.168.1.242,SSH,blocked,benign,ids,45335,Nmap Scripting Engine,/root
2024-09-02T00:00:00,192.168.1.240,192.168.1.240,HTTPS,blocked,benign,ids,8087,SQLMap/1.6-dev,/admin/config
2024-07-13T00:00:00,30.175.227.138,192.168.1.210,UDP,allowed,malicious,ids,46901,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?sqlmap
2024-12-01T00:00:00,192.168.1.123,192.168.1.55,TCP,blocked,benign,application,45724,curl/7.64.1,/
2024-02-25T00:00:00,192.168.1.151,192.168.1.62,TCP,allowed,benign,application,15359,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-30T00:00:00,192.168.1.121,192.168.1.26,HTTP,allowed,benign,firewall,36167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login
2024-11-30T00:00:00,245.200.237.136,192.168.1.123,HTTP,blocked,suspicious,ids,5962,SQLMap/1.6-dev,/admin?..\..\etc\passwd
2024-01-20T00:00:00,21.219.60.222,192.168.1.107,HTTPS,allowed,benign,firewall,32565,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-01-20T00:00:00,192.168.1.146,192.168.1.155,TCP,blocked,benign,ids,29876,SQLMap/1.6-dev,/
2024-03-09T00:00:00,96.196.42.139,192.168.1.70,TCP,allowed,benign,ids,16960,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-21T00:00:00,238.139.194.187,192.168.1.173,HTTPS,allowed,benign,application,28129,SQLMap/1.6-dev,/auth
2024-02-14T00:00:00,192.168.1.25,192.168.1.48,SSH,blocked,benign,ids,547,curl/7.64.1,/home/user
2024-04-30T00:00:00,192.168.1.69,192.168.1.245,UDP,allowed,benign,ids,42939,curl/7.64.1,/
2024-02-01T00:00:00,192.168.1.120,192.168.1.79,TCP,blocked,benign,application,7794,curl/7.64.1,/
2024-11-10T00:00:00,192.168.1.246,192.168.1.35,ICMP,blocked,benign,application,24585,Nmap Scripting Engine,/
2024-10-02T00:00:00,166.19.156.163,192.168.1.196,TCP,allowed,benign,application,5218,SQLMap/1.6-dev,/
2024-02-01T00:00:00,207.79.62.15,192.168.1.52,HTTP,allowed,benign,firewall,7717,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-10-25T00:00:00,192.168.1.231,192.168.1.131,ICMP,allowed,suspicious,ids,27325,Nmap Scripting Engine,/?..\..\etc\passwd
2024-08-24T00:00:00,192.168.1.79,192.168.1.186,TCP,blocked,benign,firewall,48977,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-01-24T00:00:00,192.168.1.180,192.168.1.17,HTTP,allowed,benign,firewall,31037,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-07-28T00:00:00,192.168.1.35,192.168.1.197,HTTP,blocked,benign,ids,25166,Nmap Scripting Engine,/api/login
2024-07-11T00:00:00,192.168.1.247,192.168.1.170,HTTPS,allowed,benign,application,22891,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-10-02T00:00:00,192.168.1.33,192.168.1.187,SSH,allowed,benign,firewall,30443,SQLMap/1.6-dev,/home/user
2024-09-29T00:00:00,192.168.1.59,192.168.1.64,ICMP,allowed,suspicious,ids,47615,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?backup.sql
2024-11-10T00:00:00,189.27.174.190,192.168.1.62,TCP,allowed,malicious,application,39276,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?hydra
2024-01-23T00:00:00,192.168.1.60,192.168.1.139,TCP,allowed,benign,firewall,33123,curl/7.64.1,/
2024-10-21T00:00:00,192.168.1.154,192.168.1.198,HTTP,blocked,benign,firewall,19876,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-09-23T00:00:00,192.168.1.77,192.168.1.71,TCP,allowed,benign,application,44582,Nmap Scripting Engine,/
2024-01-25T00:00:00,61.72.172.125,192.168.1.172,UDP,blocked,suspicious,application,24771,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?login
2024-04-25T00:00:00,192.168.1.182,192.168.1.37,HTTPS,allowed,benign,application,27145,Nmap Scripting Engine,/admin/config
2024-09-28T00:00:00,192.168.1.63,192.168.1.66,TCP,allowed,benign,ids,24418,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-27T00:00:00,192.168.1.173,192.168.1.155,HTTP,allowed,benign,firewall,38607,SQLMap/1.6-dev,/admin
2024-09-02T00:00:00,192.168.1.233,192.168.1.86,UDP,allowed,benign,firewall,12553,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-04T00:00:00,192.168.1.181,192.168.1.53,UDP,allowed,benign,application,21177,curl/7.64.1,/
2024-08-26T00:00:00,192.168.1.92,192.168.1.79,UDP,blocked,benign,ids,6562,Nmap Scripting Engine,/
2024-04-14T00:00:00,192.168.1.106,192.168.1.12,HTTP,allowed,benign,application,9663,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-10-10T00:00:00,103.172.167.96,192.168.1.185,ICMP,allowed,benign,firewall,16204,Nmap Scripting Engine,/
2024-05-11T00:00:00,126.5.29.238,192.168.1.248,HTTPS,blocked,benign,ids,11192,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config
2024-09-07T00:00:00,192.168.1.228,192.168.1.139,SSH,allowed,malicious,application,4971,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/bin/bash?sqlmap
2024-03-11T00:00:00,42.119.98.70,192.168.1.18,HTTPS,allowed,benign,firewall,40590,SQLMap/1.6-dev,/api/v1/data
2024-12-03T00:00:00,192.168.1.2,192.168.1.137,HTTP,allowed,benign,firewall,34795,curl/7.64.1,/index.php
2024-05-26T00:00:00,192.168.1.209,192.168.1.179,HTTP,allowed,benign,firewall,6412,SQLMap/1.6-dev,/admin
2024-05-03T00:00:00,192.168.1.135,192.168.1.65,HTTPS,blocked,benign,ids,5278,curl/7.64.1,/api/v1/data
2024-08-23T00:00:00,192.168.1.254,192.168.1.179,TCP,allowed,benign,application,42691,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-26T00:00:00,192.168.1.142,192.168.1.122,TCP,allowed,benign,application,11331,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-08-10T00:00:00,192.168.1.85,192.168.1.145,SSH,allowed,benign,application,15157,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user
2024-05-18T00:00:00,192.168.1.20,192.168.1.176,FTP,allowed,benign,firewall,20710,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/download
2024-10-27T00:00:00,192.168.1.211,192.168.1.183,HTTPS,allowed,benign,ids,10746,SQLMap/1.6-dev,/secure
2024-10-17T00:00:00,242.3.175.185,192.168.1.174,HTTPS,blocked,suspicious,ids,45274,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config?phpmyadmin
2024-01-28T00:00:00,192.168.1.60,192.168.1.215,TCP,blocked,benign,ids,2041,curl/7.64.1,/
2024-09-08T00:00:00,192.168.1.142,192.168.1.241,UDP,allowed,benign,application,38495,Nmap Scripting Engine,/
2024-11-12T00:00:00,192.168.1.64,192.168.1.183,TCP,blocked,benign,firewall,25003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-11T00:00:00,192.168.1.24,192.168.1.2,FTP,blocked,benign,ids,6799,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/upload
2024-04-05T00:00:00,192.168.1.143,192.168.1.143,HTTP,allowed,benign,firewall,5973,curl/7.64.1,/index.php
2024-02-17T00:00:00,192.168.1.201,192.168.1.84,HTTPS,allowed,benign,ids,27219,Nmap Scripting Engine,/login
2024-10-13T00:00:00,143.57.176.84,192.168.1.147,HTTP,blocked,benign,firewall,32417,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-03-26T00:00:00,192.168.1.108,192.168.1.77,ICMP,allowed,benign,ids,16260,Nmap Scripting Engine,/
2024-08-22T00:00:00,192.168.1.78,192.168.1.2,FTP,blocked,benign,application,21696,Nmap Scripting Engine,/files
2024-08-08T00:00:00,55.139.34.186,192.168.1.250,HTTP,blocked,benign,ids,31492,curl/7.64.1,/admin
2024-07-22T00:00:00,168.128.102.227,192.168.1.189,HTTP,blocked,benign,application,18469,Nmap Scripting Engine,/dashboard
2024-02-28T00:00:00,95.91.54.172,192.168.1.152,SSH,allowed,suspicious,application,47758,Nmap Scripting Engine,/etc/passwd?backup.sql
2024-05-29T00:00:00,57.115.151.72,192.168.1.210,HTTPS,blocked,benign,application,15961,curl/7.64.1,/secure
2024-08-04T00:00:00,208.223.2.195,192.168.1.115,SSH,blocked,benign,application,45431,Nmap Scripting Engine,/bin/bash
2024-07-03T00:00:00,137.197.33.33,192.168.1.153,HTTP,allowed,benign,firewall,23365,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-11-09T00:00:00,192.168.1.252,192.168.1.166,HTTP,blocked,benign,ids,28310,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-02-20T00:00:00,192.168.1.131,192.168.1.192,HTTP,allowed,benign,ids,24618,Nmap Scripting Engine,/api/login
2024-12-13T00:00:00,192.168.1.129,192.168.1.39,UDP,allowed,benign,ids,6951,curl/7.64.1,/
2024-02-13T00:00:00,192.168.1.241,192.168.1.187,TCP,blocked,benign,ids,29940,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-27T00:00:00,192.168.1.113,192.168.1.185,HTTP,blocked,benign,firewall,19778,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/wp-login.php
2024-02-28T00:00:00,192.168.1.88,192.168.1.166,TCP,allowed,benign,application,16085,SQLMap/1.6-dev,/
2024-10-09T00:00:00,192.168.1.144,192.168.1.110,SSH,allowed,benign,ids,12315,Nmap Scripting Engine,/home/user
2024-01-15T00:00:00,95.91.54.172,192.168.1.116,HTTP,blocked,benign,firewall,49404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
2024-02-22T00:00:00,137.197.33.33,192.168.1.48,UDP,allowed,benign,ids,32178,SQLMap/1.6-dev,/
2024-11-01T00:00:00,192.168.1.101,192.168.1.151,TCP,blocked,benign,ids,40559,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-10T00:00:00,192.168.1.173,192.168.1.35,UDP,allowed,benign,ids,7764,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-12-21T00:00:00,192.168.1.100,192.168.1.108,HTTP,blocked,benign,ids,12273,Nmap Scripting Engine,/wp-login.php
2024-10-02T00:00:00,192.168.1.166,192.168.1.239,SSH,allowed,benign,ids,12361,curl/7.64.1,/home/user
2024-11-13T00:00:00,192.168.1.92,192.168.1.244,TCP,allowed,benign,firewall,25262,SQLMap/1.6-dev,/
2024-07-28T00:00:00,192.168.1.107,192.168.1.182,HTTPS,blocked,benign,firewall,5517,SQLMap/1.6-dev,/login
2024-04-22T00:00:00,192.168.1.71,192.168.1.58,HTTP,allowed,benign,ids,37170,Nmap Scripting Engine,/index.php
2024-09-18T00:00:00,192.168.1.30,192.168.1.69,HTTPS,blocked,benign,application,49696,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-10-06T00:00:00,192.168.1.109,192.168.1.27,HTTPS,allowed,benign,ids,2212,Nmap Scripting Engine,/auth
2024-06-27T00:00:00,88.72.40.56,192.168.1.113,HTTPS,allowed,benign,firewall,45263,curl/7.64.1,/admin/config
2024-11-19T00:00:00,192.168.1.158,192.168.1.36,HTTPS,allowed,benign,firewall,37460,curl/7.64.1,/admin/config
2024-05-23T00:00:00,192.168.1.44,192.168.1.83,SSH,blocked,benign,ids,33812,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/etc/passwd
2024-07-29T00:00:00,55.234.242.146,192.168.1.222,HTTP,allowed,benign,firewall,16323,Nmap Scripting Engine,/api/login
2024-03-13T00:00:00,192.168.1.69,192.168.1.161,ICMP,blocked,benign,firewall,6201,Nmap Scripting Engine,/
2024-12-21T00:00:00,98.153.120.136,192.168.1.117,SSH,blocked,malicious,application,48119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user?hydra
2024-12-06T00:00:00,192.168.1.218,192.168.1.17,HTTPS,blocked,benign,firewall,28257,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data
2024-05-17T00:00:00,192.168.1.73,192.168.1.87,HTTP,allowed,benign,application,31907,curl/7.64.1,/wp-login.php
2024-01-25T00:00:00,192.168.1.161,192.168.1.201,HTTPS,allowed,benign,firewall,10453,Nmap Scripting Engine,/api/v1/data
2024-01-01T00:00:00,185.225.185.68,192.168.1.52,SSH,allowed,benign,application,18058,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/root
2024-05-08T00:00:00,192.168.1.171,192.168.1.232,HTTP,allowed,benign,ids,41099,curl/7.64.1,/wp-login.php
2024-12-24T00:00:00,185.225.185.68,192.168.1.168,TCP,allowed,suspicious,firewall,39007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?admin
2024-01-05T00:00:00,192.168.1.210,192.168.1.31,SSH,blocked,malicious,application,4741,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user?DROP TABLE
2024-02-22T00:00:00,192.168.1.95,192.168.1.226,UDP,blocked,benign,firewall,42146,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-09-28T00:00:00,192.168.1.157,192.168.1.167,TCP,blocked,benign,application,14062,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-11T00:00:00,192.168.1.221,192.168.1.56,TCP,allowed,benign,firewall,49412,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-28T00:00:00,144.138.68.192,192.168.1.203,TCP,blocked,benign,application,39422,SQLMap/1.6-dev,/
2024-12-19T00:00:00,192.168.1.217,192.168.1.169,HTTPS,allowed,benign,application,39875,SQLMap/1.6-dev,/secure
2024-07-19T00:00:00,192.168.1.14,192.168.1.201,HTTPS,allowed,benign,ids,25389,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-09-12T00:00:00,192.168.1.19,192.168.1.136,HTTPS,allowed,benign,ids,20840,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data
2024-10-18T00:00:00,192.168.1.140,192.168.1.175,TCP,blocked,benign,firewall,1193,SQLMap/1.6-dev,/
2024-01-08T00:00:00,192.168.1.11,192.168.1.237,TCP,blocked,benign,application,18875,SQLMap/1.6-dev,/
2024-08-04T00:00:00,207.41.179.109,192.168.1.164,HTTP,allowed,suspicious,ids,13416,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php?phpmyadmin
2024-07-19T00:00:00,192.168.1.196,192.168.1.214,HTTP,allowed,benign,ids,45888,Nmap Scripting Engine,/wp-login.php
2024-05-02T00:00:00,192.168.1.23,192.168.1.237,ICMP,blocked,benign,application,20369,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-01-07T00:00:00,187.14.173.168,192.168.1.3,TCP,blocked,benign,application,17090,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-05T00:00:00,81.103.69.17,192.168.1.188,HTTPS,allowed,benign,ids,4285,curl/7.64.1,/admin/config
2024-11-17T00:00:00,192.168.1.117,192.168.1.131,UDP,blocked,benign,application,11036,curl/7.64.1,/
2024-05-10T00:00:00,177.52.183.80,192.168.1.173,HTTPS,allowed,suspicious,application,905,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login?backup.sql
2024-07-05T00:00:00,192.168.1.39,192.168.1.46,FTP,allowed,benign,application,46894,Nmap Scripting Engine,/download
2024-06-13T00:00:00,192.168.1.235,192.168.1.185,UDP,allowed,benign,application,24532,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-04-01T00:00:00,192.168.1.133,192.168.1.252,TCP,blocked,benign,firewall,30580,curl/7.64.1,/
2024-06-16T00:00:00,192.168.1.117,192.168.1.3,UDP,blocked,benign,application,20017,SQLMap/1.6-dev,/
2024-08-25T00:00:00,192.168.1.249,192.168.1.127,SSH,allowed,benign,application,49938,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/etc/passwd
2024-01-04T00:00:00,229.140.23.152,192.168.1.60,HTTP,allowed,malicious,ids,43177,Nmap Scripting Engine,/wp-login.php?hydra
2024-06-06T00:00:00,192.168.1.136,192.168.1.252,TCP,blocked,benign,firewall,9430,curl/7.64.1,/
2024-01-23T00:00:00,21.22.188.125,192.168.1.106,HTTPS,blocked,suspicious,ids,6363,SQLMap/1.6-dev,/secure?backup.sql
2024-02-08T00:00:00,192.168.1.16,192.168.1.112,HTTP,allowed,benign,firewall,19215,curl/7.64.1,/dashboard
2024-07-20T00:00:00,109.47.72.119,192.168.1.84,UDP,blocked,benign,firewall,38419,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-02-24T00:00:00,192.168.1.120,192.168.1.81,ICMP,blocked,benign,firewall,30465,curl/7.64.1,/
2024-02-16T00:00:00,192.168.1.176,192.168.1.78,HTTPS,allowed,benign,firewall,21582,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-12-30T00:00:00,192.168.1.92,192.168.1.102,HTTP,blocked,benign,ids,11494,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login
